NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|NRO_DOC_FISCAL|FUENTE|SISTEMA|FECHA_EMISION|FECHA_VTO|MONEDA|CHARGE_NET_AMOUNT|CHARGE_IGV_INVOICE|CHARGE_TOTAL_AMOUNT
2066367927|CLIENT_00527|688513121|214988537|S1AA-0051582119|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|69.05|12.43|81.48
2098363854|CLIENT_00063|80290575|900256073|S1AA-0051041010|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|79.49|14.31|93.80
2045425222|CLIENT_00363|847321321|306770047|S1AA-0051308930|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|10.74|1.93|12.67
2029902035|CLIENT_00756|66947575|956960057|S1AA-0051446705|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|5.88|1.05|6.93
2037889248|CLIENT_00761|34903895|113738406|S9AA-0082412042|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|39.69|7.14|46.83
2023009780|CLIENT_00141|16530575|622547401|S1AA-0051408754|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|40.05|7.20|47.25
2068624950|CLIENT_00710|57851575|343254133|S1AA-0051504778|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|24.86|4.47|29.33
2060200980|CLIENT_00350|62740575|114204213|S1AA-0051169942|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|31.38|5.65|37.03
2060375617|CLIENT_00383|216638511|772868257|S1AA-0051071368|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|17.79|3.21|21.00
2091198935|CLIENT_00319|25242575|929982823|S1AA-0051327251|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|19.81|3.57|23.38
2060375617|CLIENT_00383|216638511|069594037|S1AA-0051069477|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|27.23|4.90|32.13
2078606158|CLIENT_00640|33723995|946729406|S9AA-0082325697|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|103.75|18.68|122.43
2098363854|CLIENT_00063|80290575|200705357|S1AA-0051044205|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|88.92|16.01|104.93
2098293784|CLIENT_00265|72959295|179303406|S9AA-0082273410|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|142.32|25.61|167.93
2068445567|CLIENT_00718|789395911|782351167|S1AA-0051592849|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|33.87|6.10|39.97
2043153301|CLIENT_00849|962311511|318031527|S5AA-0081412009|FACTURACION CICLICA|AMDOCS|20260618|2026-07-05|PEN|120.66|21.72|142.38
2028110957|CLIENT_00960|98614575|483070253|S3AA-0078417462|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|49.18|8.86|58.03
2025650857|CLIENT_00466|241592011|880771817|S9AA-0082404669|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|26.99|4.87|31.85
2068624950|CLIENT_00710|57851575|743767433|S1AA-0051504812|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|197.90|35.62|233.52
2021963014|CLIENT_00192|89345575|287892337|S3AA-0078507161|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|20.71|3.72|24.43
2021245754|CLIENT_00454|038319511|319034627|S3AA-0077846157|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|31.38|5.65|37.03
2031228249|CLIENT_00463|649332521|912571447|S3AA-0078004041|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|18.98|3.42|22.40
2032635276|CLIENT_00664|762647921|859207157|S3AA-0078209409|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|75.17|13.52|88.69
2074347576|CLIENT_00926|091189921|379432957|S4AA-0007849367|FACTURACION CICLICA|AMDOCS|20260509|2026-05-25|PEN|129.08|23.24|152.32
2031091013|CLIENT_00196|71934575|783330853|S3AA-0077718472|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|22.48|4.05|26.53
2090334510|CLIENT_00875|332812621|071849547|S3AA-0077878033|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|105.53|19.00|124.53
2014407140|CLIENT_00312|281561611|322328627|S3AA-0078350940|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|49.18|8.86|58.03
2098363854|CLIENT_00063|80290575|421513101|S1AA-0051039813|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|2375.49|427.59|2803.08
2098309864|CLIENT_00512|74424795|880447406|S9AA-0082429280|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|28.48|5.12|33.60
2028148322|CLIENT_00798|155368321|952262457|S3AA-0078054702|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|71.13|12.80|83.93
2047611797|CLIENT_00924|304266331|101118757|S4AA-0007576173|FACTURACION CICLICA|AMDOCS|20260509|2026-05-25|PEN|17.79|3.21|21.00
2025967685|CLIENT_00216|35646575|410047257|S3AA-0078073721|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|41.47|7.46|48.93
2056163476|CLIENT_00980|285796721|605420857|S4AA-0007824083|FACTURACION CICLICA|AMDOCS|20260509|2026-05-25|PEN|139.04|25.04|164.08
2013697319|CLIENT_00507|12872575|654768543|S3AA-0077757167|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|37.32|6.71|44.03
2085420441|CLIENT_00762|34542575|044822823|S3AA-0077961005|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|19.04|3.43|22.47
2041085342|CLIENT_00197|24077575|599021601|S3AA-0077950699|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|14.17|2.56|16.73
2051367485|CLIENT_00262|97093406|169234506|S9AA-0081859198|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|40.94|7.36|48.30
2069121500|CLIENT_00717|05968995|550389406|S5AA-0080312965|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|124.22|22.36|146.58
2020143008|CLIENT_00090|215219121|412903747|S3AA-0077674517|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|50.13|9.02|59.15
2008371952|CLIENT_00582|002854921|077003857|S1AA-0051004348|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|106.72|19.21|125.93
2009768742|CLIENT_00967|150612921|407429857|S4AA-0007726931|FACTURACION CICLICA|AMDOCS|20260509|2026-05-25|PEN|59.26|10.67|69.93
2000097055|CLIENT_00892|272818321|966665147|S3AA-0078255975|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|21.71|3.91|25.62
2021963014|CLIENT_00192|89345575|465296247|S3AA-0078508605|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|25.45|4.58|30.03
2060200980|CLIENT_00350|62740575|884509303|S1AA-0051162979|FACTURACION CICLICA|AMDOCS|20260505|2026-05-21|PEN|31.38|5.65|37.03
2082422571|CLIENT_00010|792078121|510144857|S3AA-0078502576|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|81.69|14.70|96.39
2040265328|CLIENT_00922|23224575|021311463|S3AA-0077864304|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|22.48|4.05|26.53
2037889248|CLIENT_00761|12041575|516592593|S3AA-0077757961|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|53.92|9.71|63.63
2005459584|CLIENT_00291|62712575|083730423|S3AA-0077805377|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|28.18|5.07|33.25
2096770204|CLIENT_00203|30948116|012735537|S5AA-0080690714|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|64.95|11.70|76.65
2040265328|CLIENT_00922|23224575|205311463|S3AA-0077864305|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|18.92|3.41|22.33
2035721731|CLIENT_00256|802522431|493396857|S3AA-0077638559|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|85.72|15.43|101.15
2001156117|CLIENT_00442|91425575|562588501|S3AA-0077727409|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|31.67|5.71|37.38
2025967685|CLIENT_00216|35646575|197032201|S3AA-0078057424|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|21.12|3.80|24.92
2099090721|CLIENT_00528|77113575|259418013|S3AA-0078290690|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|46.16|8.32|54.47
2057406010|CLIENT_00884|54809606|577529657|S5AA-0080280664|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|53.33|9.60|62.93
2011067330|CLIENT_00113|336038121|033224167|S3AA-0077882468|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|24.85|4.48|29.33
2070960858|CLIENT_00456|244253411|586927957|S3AA-0077969117|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|35.53|6.40|41.93
2028110957|CLIENT_00960|98614575|683070253|S3AA-0078417463|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|31.38|5.65|37.03
2031853028|CLIENT_00531|148721331|275898657|S3AA-0077958418|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|59.26|10.68|69.93
2058548876|CLIENT_00683|355637921|663986157|S3AA-0078073457|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|53.33|9.60|62.93
2013284189|CLIENT_00029|623682121|879436757|S3AA-0077812983|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|20.70|3.73|24.43
2002657495|CLIENT_00013|87633575|456087043|S3AA-0078310586|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|33.75|6.08|39.83
2078922170|CLIENT_00227|741841421|209822247|S3AA-0078013445|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|63.71|11.47|75.18
2074581354|CLIENT_00824|681257721|108906847|S3AA-0078393162|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|102.33|18.42|120.75
2069114417|CLIENT_00617|28716716|894805657|S5AA-0080560183|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|100.79|18.14|118.93
2027490034|CLIENT_00174|646670821|637351947|S4AA-0007709839|FACTURACION CICLICA|AMDOCS|20260509|2026-05-25|PEN|71.13|12.80|83.93
2067647278|CLIENT_00078|21761575|829531213|S3AA-0077669315|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|43.25|7.78|51.03
2070960858|CLIENT_00456|244253411|726927957|S3AA-0077969116|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|50.96|9.17|60.13
2082422571|CLIENT_00010|792078121|167589757|S3AA-0078502396|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|41.47|7.46|48.93
2038638301|CLIENT_00391|543454421|354077447|S3AA-0077994514|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|66.74|12.01|78.75
2006969490|CLIENT_00418|79003575|223963533|S3AA-0078494966|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|31.38|5.65|37.03
2025216315|CLIENT_00075|18781575|491844333|S3AA-0078339684|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|29.01|5.22|34.23
2072690831|CLIENT_00802|150349921|892599157|S8AA-0007927477|FACTURACION CICLICA|AMDOCS|20260627|2026-07-13|PEN|103.69|18.67|122.36
2043314925|CLIENT_00110|33002575|078349023|S3AA-0077863641|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|18.92|3.41|22.33
2013843524|CLIENT_00361|81125575|977872623|S3AA-0077727813|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|27.23|4.90|32.13
2074242971|CLIENT_00479|220136621|618805067|S3AA-0077775269|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|103.45|18.63|122.08
2021563134|CLIENT_00471|802909421|310955347|S5AA-0080742720|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|17.74|3.19|20.93
2006563540|CLIENT_00639|34993575|933790943|S3AA-0077970862|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|31.67|5.71|37.38
2070960858|CLIENT_00456|401913421|861037957|S3AA-0077600274|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|35.53|6.40|41.93
2070960858|CLIENT_00456|401913421|389927957|S3AA-0077600272|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|50.06|9.02|59.08
2090318936|CLIENT_00333|684991031|824973257|S3AA-0078393990|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|44.20|7.95|52.15
2066708502|CLIENT_00083|06594575|903148513|S3AA-0078125794|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|39.98|7.20|47.18
2040265328|CLIENT_00922|23224575|630266753|S3AA-0077864215|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|18.92|3.41|22.33
2091789509|CLIENT_00886|13715295|362362406|S5AA-0080202193|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|1.84|.33|2.17
2025424256|CLIENT_00721|297043021|435943067|S3AA-0078454965|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|23.67|4.26|27.93
2013697319|CLIENT_00507|12872575|854768543|S3AA-0077757168|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|37.32|6.71|44.03
2014220137|CLIENT_00553|287712321|306693047|S3AA-0078352911|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|54.93|9.89|64.82
2079287596|CLIENT_00457|567110221|286284737|S3AA-0078187456|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|69.88|12.58|82.46
2002206758|CLIENT_00645|08320895|438810857|S5AA-0080538182|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|98.77|17.78|116.55
2034148976|CLIENT_00370|82556575|922762301|S3AA-0077814734|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|51.79|9.32|61.11
2093387336|CLIENT_00580|138337721|340321067|S3AA-0077862628|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|130.03|23.41|153.44
2077915427|CLIENT_00955|47179116|434412606|S5AA-0080489842|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|47.40|8.53|55.93
2070960858|CLIENT_00456|244253411|019927957|S3AA-0077969118|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|72.37|13.03|85.40
2006969490|CLIENT_00418|79003575|527733873|S3AA-0078495584|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|52.91|9.53|62.44
1002033932|CLIENT_00092|05551575|781721923|S3AA-0078038347|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|39.69|7.14|46.83
2097185694|CLIENT_00386|637797321|796625147|S4AA-0007674790|FACTURACION CICLICA|AMDOCS|20260509|2026-05-25|PEN|74.69|13.44|88.13
2045309501|CLIENT_00511|03074575|854215713|S3AA-0077834517|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|49.18|8.86|58.03
2056934422|CLIENT_00124|35686575|642991501|S3AA-0078057472|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|18.92|3.41|22.33
2050372725|CLIENT_00988|615858811|305722857|S3AA-0077716061|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|100.79|18.14|118.93
2066260318|CLIENT_00101|638249611|470724827|S3AA-0077904455|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|46.92|8.45|55.37
2037889248|CLIENT_00761|12041575|202389647|S3AA-0077761752|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|25.45|4.58|30.03
2081245613|CLIENT_00129|207627921|199681757|S3AA-0077579716|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|109.63|19.73|129.36
2067647278|CLIENT_00078|21761575|057746343|S3AA-0077669879|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|28.11|5.07|33.18
2098217998|CLIENT_00516|43944106|598141506|S5AA-0080187807|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|74.98|13.50|88.48
2023281496|CLIENT_00538|80317575|834498657|S3AA-0077637975|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|168.83|30.39|199.22
2021963014|CLIENT_00192|89345575|883265447|S3AA-0078508867|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|43.25|7.78|51.03
2021963014|CLIENT_00192|89345575|303701283|S3AA-0078505389|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|71.13|12.80|83.93
2096049962|CLIENT_01000|66537116|705563947|S5AA-0080434323|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|94.86|17.07|111.93
2074406544|CLIENT_00417|72941616|851716606|S5AA-0080887117|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|27.83|5.01|32.83
2070960858|CLIENT_00456|244253411|003946067|S3AA-0077969566|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|26.40|4.75|31.15
2031742610|CLIENT_00470|889717021|409765437|S3AA-0078410434|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|116.63|20.99|137.62
2001063341|CLIENT_00144|25693116|568911606|S5AA-0080327923|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|50.30|9.06|59.36
2065635379|CLIENT_00149|03536406|055284506|S5AA-0080901615|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|167.71|30.18|197.89
2000865303|CLIENT_00788|864924721|859748657|S3AA-0078220568|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|53.33|9.60|62.93
2026820794|CLIENT_00028|504642321|942433047|S3AA-0077605332|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|46.21|8.32|54.53
2049019784|CLIENT_00811|92003575|471659563|S3AA-0077835302|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|27.23|4.90|32.13
2071854449|CLIENT_00591|92218116|435285147|S5AA-0080896990|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|136.14|24.51|160.65
2070960858|CLIENT_00456|401913421|940037957|S3AA-0077600273|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|50.96|9.17|60.13
2003216433|CLIENT_00243|477725311|184680947|S3AA-0078276807|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|100.49|18.09|118.58
2009780710|CLIENT_00275|92755206|691118957|S5AA-0080898914|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|77.06|13.87|90.93
2089216910|CLIENT_00949|729370231|598302557|S5AA-0080890970|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|103.52|18.63|122.15
2071316506|CLIENT_00040|34954575|546690601|S3AA-0077960420|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|33.75|6.08|39.83
2091514048|CLIENT_00099|93455606|848147506|S5AA-0080232230|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|97.82|17.61|115.43
2082422571|CLIENT_00010|792078121|608838957|S3AA-0078503187|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|41.47|7.46|48.93
2068100781|CLIENT_00901|19701506|266683067|S5AA-0080619597|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|85.65|15.43|101.08
2078998333|CLIENT_00893|11274285|372188857|S5AA-0080766337|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|79.79|14.36|94.15
2084595191|CLIENT_00613|29675885|464868306|S5AA-0080621383|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|110.05|19.80|129.85
2046916374|CLIENT_00711|22517785|454977306|S5AA-0080841885|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|148.96|26.81|175.77
2035124090|CLIENT_00147|613385621|945667457|S5AA-0080802545|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|112.36|20.22|132.58
2090613378|CLIENT_00096|70024516|857192067|S5AA-0080737159|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|88.63|15.95|104.58
2025424256|CLIENT_00721|297043021|341943067|S3AA-0078454964|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|23.67|4.26|27.93
2080420835|CLIENT_00720|093279031|431643457|S5AA-0080611429|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|56.06|10.09|66.15
2031682801|CLIENT_00220|745363821|953106947|S3AA-0078014752|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|31.38|5.65|37.03
2037889248|CLIENT_00761|12041575|736592593|S3AA-0077757962|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|53.92|9.71|63.63
2025199500|CLIENT_00474|81624306|258533506|S5AA-0080813144|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|119.77|21.56|141.33
2056046163|CLIENT_00994|31979006|770501506|S5AA-0080776274|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|98.83|17.79|116.62
2053570348|CLIENT_00998|39598195|941791406|S5AA-0080628830|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|64.60|11.63|76.23
2039660724|CLIENT_00161|784058921|020819157|S3AA-0078403563|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|194.05|34.92|228.97
2013284189|CLIENT_00029|623682121|302436757|S3AA-0077812982|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|29.60|5.33|34.93
2053585542|CLIENT_00846|97022606|136314957|S5AA-0080531118|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|79.72|14.36|94.08
2038330759|CLIENT_00758|66433575|010936043|S3AA-0078193998|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|48.94|8.81|57.75
2022190206|CLIENT_00446|32721575|796471423|S3AA-0077776277|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|30.37|5.47|35.84
2080289526|CLIENT_00976|89031575|576170633|S3AA-0078504721|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|27.23|4.90|32.13
2025424256|CLIENT_00721|297043021|536553067|S3AA-0078454966|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|23.67|4.26|27.93
2043931605|CLIENT_00834|86639085|370390306|S5AA-0080444200|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|56.29|10.14|66.43
2067647278|CLIENT_00078|21761575|402521183|S3AA-0077670437|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|43.25|7.78|51.03
2021717009|CLIENT_00572|812660631|577754167|S3AA-0077736955|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|18.91|3.42|22.33
2012453412|CLIENT_00293|31688106|712075857|S5AA-0080780985|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|123.34|22.19|145.53
2090837613|CLIENT_00803|542168021|707978437|S5AA-0080278684|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|389.98|70.20|460.18
2027945288|CLIENT_00805|08266575|231360601|S3AA-0078319650|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|32.56|5.87|38.43
2008261235|CLIENT_00881|25071785|132044757|S5AA-0080332154|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|94.86|17.07|111.93
2078921519|CLIENT_00563|11622616|307511347|S5AA-0080764686|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|31.08|5.60|36.68
2027087229|CLIENT_00844|822584421|871428247|S3AA-0077829152|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|109.45|19.70|129.15
2094037394|CLIENT_00744|91516575|143072613|S3AA-0077737211|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|49.77|8.96|58.73
2044242578|CLIENT_00641|61758016|180317657|S5AA-0080802828|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|65.20|11.73|76.93
2040664753|CLIENT_00565|67507116|333625947|S5AA-0080507897|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|5.94|1.06|7.00
2094069953|CLIENT_00856|579701821|636832947|S5AA-0080500495|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|97.59|17.56|115.15
2003554480|CLIENT_00842|888406011|245345357|S3AA-0078413848|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|88.92|16.01|104.93
2070960858|CLIENT_00456|401913421|326927957|S3AA-0077600270|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|35.53|6.40|41.93
2006969490|CLIENT_00418|79003575|931637733|S3AA-0078494991|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|31.38|5.65|37.03
2054854170|CLIENT_00245|94709106|012491506|S5AA-0080305608|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|64.01|11.52|75.53
2004965083|CLIENT_00066|702913431|910148857|S3AA-0077628922|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|88.92|16.01|104.93
2094902246|CLIENT_00008|571644011|999010657|S3AA-0078288120|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|94.86|17.07|111.93
2070397154|CLIENT_00392|03511006|191196957|S5AA-0080906318|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|77.42|13.93|91.35
2034994857|CLIENT_00519|58380706|338325537|S5AA-0080572908|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|108.26|19.49|127.75
2033646347|CLIENT_00497|308952621|376699547|S3AA-0077586848|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|52.14|9.39|61.53
2043525526|CLIENT_00979|11065316|254323606|S5AA-0080761981|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|128.44|23.11|151.55
2088688350|CLIENT_00267|03725575|530221601|S3AA-0077834218|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|64.96|11.69|76.65
2070960858|CLIENT_00456|401913421|319927957|S3AA-0077600271|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|35.53|6.40|41.93
2013284189|CLIENT_00029|623682121|128336757|S3AA-0077812981|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|20.70|3.73|24.43
2074406544|CLIENT_00417|11041616|431716606|S5AA-0080762076|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|71.13|12.80|83.93
2098171066|CLIENT_00522|71870606|472626506|S9AA-0082187705|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|26.64|4.80|31.43
2090272538|CLIENT_00506|706451821|949891957|S5AA-0080736968|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|88.92|16.01|104.93
2059324355|CLIENT_00481|32562575|555908263|S3AA-0077776823|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|23.67|4.26|27.93
2079585159|CLIENT_00559|62957795|726097406|S5AA-0080872072|FACTURACION CICLICA|AMDOCS|20260518|2026-06-05|PEN|110.69|19.93|130.62
2079287596|CLIENT_00457|567110221|394084737|S3AA-0078187454|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|144.51|26.01|170.52
2055715122|CLIENT_00910|655842121|682586637|S3AA-0078099829|FACTURACION CICLICA|AMDOCS|20260515|2026-06-01|PEN|59.92|10.78|70.70
